INP_NodeID,MTX_NodeID,X,Y,Z,NormalX,NormalY,NormalZ,NodalArea,Pressure,U1_Reconstructed,U2_Reconstructed,U3_Reconstructed,EquivalentForceX,EquivalentForceY,EquivalentForceZ
85050,1131,17.289824773735,-9.024414679135,-5.273322040439,0.283246229566881,-0.826763224525237,-0.486039241223154,0.843883937278894,0.282436520394629,-0.059264193541656,0.158796734285978,0.189165825689675,-0.0675099381818883,0.197053758717654,0.115844363326994
85051,1132,17.546064600542,-9.496958111192,-4.154626087894,0.301892839206407,-0.878720455997895,-0.369744606244291,0.822514304716959,0.532993395352421,-0.0230828140202466,0.0569575348189845,0.136732759371296,-0.132348218260001,0.385226383658685,0.162094072772028
85052,1133,17.734155809804,-9.831817163881,-2.994047260119,0.320090667751482,-0.91273964574278,-0.253866704212576,0.807912491441006,0.438762280239726,0.0420362561781876,-0.122607363960228,0.0690295800058687,-0.113466228676214,0.323549343357002,0.0899910569583529
85053,1134,17.446863822401,-7.752378238873,-6.902935171061,0.264500658034273,-0.705973390915423,-0.656993891310121,1.00480542167621,0.839568641691933,-0.0855282251005776,0.227944344754439,0.22442781974726,-0.223133581164215,0.59556135736037,0.554242098528332
85054,1135,17.761307656896,-8.479291985442,-5.862426808372,0.287576701406788,-0.78429768938821,-0.549706080763444,0.850613384501492,0.958276665678704,-0.112018290518408,0.293336422724725,0.284163849023206,-0.234410371468583,0.639299052433953,0.448078046517492
85055,1136,18.045207440571,-9.031777731541,-4.77818372127,0.307283837527191,-0.846239158971308,-0.435265354718357,0.818612129994235,0.374666725518549,-0.0340987797162381,0.0812572273254484,0.15570543322833,-0.094246019826656,0.259547242042775,0.13349881198035
85056,1137,18.262888375434,-9.43694005899,-3.651764683834,0.326902475053622,-0.890571914057484,-0.31625375522799,0.797464613631198,0.535838954902985,0.000224446009967046,-0.00298939842911002,0.115184933932827,-0.13968954824196,0.380552604660646,0.135139216031861
85057,1138,17.386614056552,-2.437241865969,-9.700958591129,0.0864561382146165,-0.14544778040414,-0.985581188609302,0.588057671373199,0.0671144310416752,-0.00328002317016383,0.0185187063213064,-0.0371790512435735,-0.0034121778970051,0.00574041024399529,0.0388980865549245
85058,1139,18.131161830866,-2.009264797,-9.689855351025,0.0998165687324767,-0.122950678848021,-0.987380262703932,0.586259545582565,0.100543629891932,-0.00177048386832824,0.0175618434481131,-0.0356213636954448,-0.0058836539829606,0.00724728630224392,0.0582007966124817
85059,1140,17.286247062547,-3.30961914873,-9.539833585963,0.113747272279664,-0.238869360793727,-0.96436662453806,0.562209835893323,0.11683463302955,-0.00313175550661443,0.0130901023681968,-0.0663878890342262,-0.00747155553743326,0.015690272475049,0.0633449809325349
85060,1141,17.333674975961,-4.149859719443,-9.2837006276,0.148730159609459,-0.329116909704148,-0.932502761051857,0.558284416600952,0.126997441794579,-0.0168184304963476,0.0382653815065524,0.0209883199560171,-0.0105450713420046,0.0233346168779986,0.0661150917051975
85061,1142,17.983003815536,-2.832517378876,-9.565626012691,0.125592051734868,-0.213049458543993,-0.96893578979989,0.556998812373171,0.0638061993644347,-0.000235688144535042,0.0115655880307623,-0.074931957664822,-0.00446353866370321,0.00757177291362088,0.0344359559436745
85062,1143,17.905413785486,-3.629272743352,-9.364966173106,0.153638615922681,-0.298037874476265,-0.942108593037465,0.52656703855714,0.140916715753755,-0.00808157272177985,0.0212193537516409,-0.0388876816526172,-0.011400307588827,0.0221150354794887,0.0699064338623645
85063,1144,18.95105946731,-1.734504249386,-9.630651581464,0.12711796077802,-0.119780338799835,-0.984628708948015,0.560295112914123,0.0875759825590864,0.00191445745903998,0.0145786120346428,-0.0548994221080058,-0.00623747431569127,0.00587742898183716,0.0483141504549486
85064,1145,18.725787651642,-2.499721806061,-9.534042777158,0.148133069577547,-0.206228556964123,-0.967226124538636,0.55524569525078,0.0711871697679675,0.00357647584058376,0.00948533392406669,-0.0878318972952523,-0.0058551624537718,0.00815146615860649,0.0382309372569988
85065,1146,18.611528102218,-3.241102386182,-9.362728649489,0.174903374411888,-0.285164961543772,-0.942385141185425,0.531586725467294,0.0988929703369117,-0.00329974683376667,0.0161624327748883,-0.0616689715522791,-0.009194703672246,0.0149911762875868,0.0495413661826913
85066,1147,19.769517286699,-1.488179809584,-9.542916261589,0.159706301828865,-0.122010923922715,-0.979595442823042,0.535071443456136,0.0823782650364928,0.00537420687085286,0.0130674582586525,-0.0651262577037608,-0.00703957544567682,0.00537802888373847,0.0431788598635476
85067,1148,19.474109922798,-2.26578360102,-9.459838743627,0.177097940621185,-0.211304460466078,-0.961242292252518,0.541193502089185,0.058857784970204,0.00621272336134356,0.00962215492201333,-0.090171614119407,-0.00564118053361853,0.00673077622962159,0.030618884037419
85068,1149,19.348324843018,-3.022624660673,-9.283151786045,0.203274145856348,-0.293300754183575,-0.934159670089497,0.576551583168259,0.140141490047635,-0.003380251204083,0.0189603498719491,-0.0576979423831476,-0.0164243066404253,0.0236983483771879,0.0754789784408251
85069,1150,20.631523647509,-1.376681503947,-9.398012065058,0.207496664094152,-0.146832290664792,-0.967153251976091,0.568745486157175,-0.0343226425798523,0.014760262484874,0.00795753165634473,-0.102691714608117,0.00405051084864636,-0.00286629083347319,-0.0188796516634851
85070,1151,21.361707787323,-1.461795791536,-9.208642453974,0.25255287297572,-0.193130067296178,-0.948112769378139,0.608506017633256,-0.197417419349876,0.0146203632312891,0.00970521121170605,-0.0933233270258789,0.0303390977482159,-0.02320065466205,-0.113896490851879
85071,1152,20.162278558821,-2.010618249798,-9.379579950372,0.206008497957109,-0.21125298419045,-0.955475104563214,0.422676557558179,0.0301876245898897,0.00946929008488021,0.00946412667231855,-0.0936656318489705,-0.00262858628650182,0.0026955038395611,0.0121914813313752
85072,1153,20.10653866098,-2.753481848187,-9.190891990066,0.2342008447434,-0.29694972089514,-0.925727188528984,0.589759354415389,0.218677471470023,-0.00137165642904605,0.0196842663623804,-0.0594280088624967,-0.0302042001104212,0.0382967397170469,0.11938833645379
