NodeID,U1_Abaqus,U1_Interpolated,U1_Error,U2_Abaqus,U2_Interpolated,U2_Error,U3_Abaqus,U3_Interpolated,U3_Error,ErrorMagnitude,IsMeasuredNode
147,-3.900079488754,-3.900079,4.88753999938751e-07,-7.445040225983,-7.44504,2.25983000312624e-07,-0.9982514977455,-0.998251,4.97745500038782e-07,7.33279872692059e-07,1
148,-6.554800510406,-6.554801,-4.89594000008253e-07,-14.33840656281,-14.338407,-4.37189999757948e-07,-1.592607736588,-1.592608,-2.63411999990026e-07,7.07264633974569e-07,1
149,-11.50762367249,-11.507624,-3.27509999564768e-07,-29.30004882812,-29.300049,-1.7188000001056e-07,-2.172851085663,-2.172851,8.56629998047254e-08,3.79662591986739e-07,1
150,-2.804744720459,-2.804745,-2.79541000125505e-07,-7.631828784943,-7.631829,-2.15056999763874e-07,-1.173124432564,-1.173124,4.32563999952507e-07,5.58125700853776e-07,1
151,-5.724454402924,-4.11046440496751,1.61398999795649,-16.5567817688,-10.6393128905915,5.91746887820847,-1.453526616096,0.541318926419914,1.99484554251591,6.44986902010924,0
152,-0.4638138413429,-0.873171197833948,-0.409357356491048,-2.291917800903,-2.27193602936304,0.0199817715399591,0.05238691344857,0.253436336511034,0.201049423062464,0.456501464423679,0
153,-2.638174295425,-2.87771922997497,-0.239544934549975,-6.531819820404,-7.0377650644884,-0.505945244084399,0.07039652764797,0.732702537208804,0.662306009560834,0.867186033086655,0
154,-4.820103645325,-1.03251180372591,3.7875918415991,-13.1349439621,-3.86242148671872,9.27252247538128,1.508022069931,6.8326669829494,5.3246449130184,11.3436047385622,0
155,-0.02824840508401,-0.028248,4.05084010002277e-07,-0.1572604626417,-0.15726,4.62641699977562e-07,0.7665771842003,0.766577,-1.84200300012982e-07,6.41919113473439e-07,1
156,-0.4476681947708,-0.810280507421695,-0.362612312650895,-2.118653059006,-2.15913674139964,-0.0404836823936425,-0.8706868886948,-0.665814924899122,0.204871963795678,0.41844849070785,0
157,-6.302407741547,-2.67794811961976,3.62445962192724,-18.70442199707,-7.14796021631588,11.5564617807541,-2.277112960815,-2.11901546499309,0.158097495821911,12.1125352944459,0
158,-0.02871974743903,-0.02872,-2.52560969998816e-07,-0.1509491205215,-0.150949,1.20521500002191e-07,-0.4926286637783,-0.492629,-3.36221699981376e-07,4.37444290244927e-07,1
159,2.943026542664,-0.781836413009852,-3.72486295567385,2.539612770081,-3.40542416649112,-5.94503693657212,-12.45227909088,-4.87309010146774,7.57918898941226,10.3277380850303,0
160,-0.01921818219125,-0.019218,1.82191249999825e-07,-0.3820086717606,-0.382009,-3.28239399993713e-07,0.7727327346802,0.772733,2.65319800019093e-07,4.59705722791116e-07,1
161,1.824151873589,2.22222090261487,0.398069029025869,-1.958794355392,-1.15406064970673,0.804733705685274,5.828920841217,6.75266981471893,0.923748973501928,1.28816437420906,0
162,1.676768302917,1.5831968915655,-0.0935714113515036,-1.309802889824,-0.794541519786911,0.515261370037089,-5.010641098022,-4.78803822288473,0.222602875137266,0.569035964148302,0
163,0.8155851364136,-0.350995800119416,-1.16658093653302,3.225056648254,-1.20659221366339,-4.43164886191739,-8.733375549316,-4.76272295533029,3.97065259398571,6.06353896160826,0
